o_zone_id,d_zone_id,mode_id,cost
1,163,1,3.668360905047144
1,164,1,4.182120199007934
1,165,1,4.259525271007281
1,166,1,2.522369494637553
1,167,1,2.585506153143524
1,168,1,3.9756352601953946
1,169,1,4.047845001455787
1,170,1,2.741398211378577
1,171,1,4.649035820140999
1,172,1,2.956961588956609
1,174,1,3.8329404132394997
1,175,1,4.410629055344782
1,176,1,4.586991787893529
1,177,1,2.2592608067814846
1,178,1,3.3333670502015913
1,179,1,3.7014064221535357
1,180,1,3.707265898265305
1,181,1,3.814396831709183
1,182,1,3.8454152771588705
1,183,1,4.055620858328791
1,185,1,3.8785832683850874
1,186,1,3.784203211964443
1,187,1,4.038986873279019
1,188,1,3.909239290418965
1,189,1,3.944594319499209
1,190,1,3.745411409113585
1,191,1,3.0541760464360723
1,192,1,3.1072148387360214
1,193,1,3.552825319030516
1,194,1,3.329492868860172
1,195,1,3.14536927626942
1,196,1,3.1957836231445365
1,197,1,2.89032317041236
1,198,1,2.9831785490147684
1,199,1,2.855393051543756
1,200,1,2.571153114675226
1,201,1,3.0363673096247084
1,202,1,2.990052096555997
1,203,1,3.331167514988398
1,204,1,3.4103382853041797
1,205,1,3.604222315403475
1,206,1,3.3139086619803324
1,207,1,3.6939033647777526
1,208,1,3.7155237961347063
1,209,1,2.8756762654699615
1,210,1,2.255919727075341
1,212,1,1.484284568074934
1,213,1,2.0708668665637555
1,214,1,2.7608054496941072
1,215,1,2.7722405333308777
1,216,1,1.4634550410194773
1,217,1,1.4430486388386365
1,220,1,1.683255023354738
1,221,1,1.6179331123317633
1,222,1,2.108930698243202
1,223,1,2.1530026353416396
1,224,1,1.5838474578753667
1,225,1,1.4384973684309805
1,226,1,2.6204605525956515
1,229,1,3.136249774752383
1,230,1,3.177181750360396
1,231,1,3.0722039333670947
1,232,1,3.1021226112101856
1,233,1,2.8734356675052237
1,234,1,2.937429287782569
1,235,1,2.774178070335843
1,236,1,2.9794860257155107
1,237,1,2.9938267453583456
1,238,1,0.9110146351032988
1,239,1,0.9861916064970734
1,240,1,1.3779766749989792
1,241,1,2.072854839339641
1,242,1,3.685366686532101
1,243,1,0.7236827918809663
1,244,1,0.777275038658261
1,245,1,2.3227134699406498
1,247,1,0.8623606305335462
1,248,1,2.0311750753192523
1,249,1,2.03461363442689
1,250,1,1.2683462697219268
1,251,1,1.2774943366313432
1,252,1,2.1130042124633164
1,253,1,1.343930297957104
1,254,1,1.5558890800842937
1,255,1,1.5585927944729783
1,256,1,1.6243110503152134
1,257,1,1.6622487479339356
1,258,1,1.8153492531987379
1,260,1,2.17356570084631
1,264,1,1.0233516113082737
1,265,1,3.542736111709059
1,266,1,1.0780800465674483
1,267,1,1.3152799235356465
1,268,1,2.9266263027190385
1,269,1,2.9713368548708523
1,270,1,2.094178458416405
1,273,1,2.480390597398845
1,276,1,4.396550839755664
1,277,1,4.691630152807391
1,278,1,4.183100527567645
1,279,1,3.7869142462349243
1,280,1,3.834554179375218
1,281,1,4.167143899384663
1,282,1,4.126302529630602
1,283,1,4.274041310745842
1,284,1,4.444772822521299
1,285,1,4.345708041750477
1,287,1,2.2154559561017915
1,288,1,3.3289135269959824
1,289,1,3.3575762202429034
1,290,1,3.298301245719186
1,291,1,3.3170379114486153
1,292,1,3.679202007056131
1,293,1,3.548795188500077
1,294,1,2.649703301841571
1,295,1,2.4134603655180737
1,296,1,1.7964168252646604
1,297,1,1.7776172264051457
1,298,1,2.0968869039482025
1,299,1,2.023814844905365
1,300,1,1.9210833389552773
1,301,1,1.9016195947229477
1,302,1,1.985355471808319
1,303,1,0.6156734726214295
1,304,1,0.7127565292959491
1,305,1,1.7114704896772235
1,306,1,1.5749457674752205
1,307,1,2.2234933648487667
1,308,1,1.5014612955799094
1,309,1,1.5656798683222404
1,310,1,1.2963100035240709
1,311,1,1.693495716522656
1,312,1,1.7475057321634955
1,313,1,1.0112041781990486
1,314,1,1.3842931973888142
1,315,1,3.8769556361318176
1,316,1,3.9987715617079336
1,317,1,4.471768278788642
1,318,1,4.204071512826612
1,319,1,3.0839740354963605
1,320,1,3.1586582538715953
1,321,1,4.170730224886628
1,322,1,4.1893446247855515
1,323,1,4.290281628981889
1,324,1,4.311207207169221
1,325,1,4.0482561050611094
1,326,1,3.5467804059132186
1,327,1,3.636894697071913
1,328,1,3.057682716151163
1,329,1,3.0977611221281474
1,330,1,3.4384449650906865
1,331,1,3.5131625097570303
1,332,1,3.5335132094227317
1,333,1,3.3237908594738914
1,334,1,3.3234771757588284
1,335,1,3.4014861082508228
1,336,1,3.984454587047514
1,337,1,4.033319261386063
1,338,1,3.4529219059484295
1,339,1,3.3089639925595042
1,340,1,3.38219414319579
1,341,1,3.2319215225096705
1,342,1,4.147556788363995
1,343,1,3.5615772791656077
1,344,1,3.634820135450379
1,345,1,3.8100664372469746
1,346,1,4.135714290818418
1,348,1,3.052199499817138
1,350,1,4.411867603149353
1,351,1,3.6892086425402417
1,353,1,4.051627059406783
1,354,1,4.26525004344061
1,355,1,4.296152888318013
1,356,1,2.338069153681456
1,357,1,2.9354679165283364
1,358,1,2.367452230417438
1,361,1,2.7105690116534014
1,362,1,3.447563038338105
1,364,1,1.2504089886448568
1,365,1,1.9083510294370893
1,366,1,4.0420757741305655
1,367,1,4.152484586349949
1,368,1,2.8882600349477774
1,369,1,2.436105580326629
1,370,1,3.1316029888139596
1,371,1,2.775832006554595
1,372,1,4.041467539562209
1,373,1,3.316612376369016
1,374,1,3.2251129612361047
1,375,1,2.339570622118384
1,376,1,1.061807770798677
1,377,1,1.1661000183748795
1,378,1,2.193072293167208
1,379,1,2.9437855339211816
1,380,1,1.3859107127322825
1,381,1,3.4712812109422853
1,382,1,2.41234497621252
1,383,1,3.7900244818639055
1,384,1,2.5336503251554765
1,385,1,4.398376287351159
1,387,1,2.4678331616421287
1,388,1,2.384721795447646
1,389,1,2.328493677088567
1,390,1,3.142550407642706
1,391,1,3.4367882318439316
1,392,1,3.7096505729278544
1,393,1,3.934922970308147
1,394,1,4.10518699158395
1,395,1,3.539148209159389
1,396,1,4.622837606121586
1,397,1,4.931292426109905
1,398,1,2.1304840901949156
1,399,1,3.1956653445667165
17,1,1,2.4275938075324572
17,3,1,2.492210867498478
17,5,1,1.6839866544670485
17,6,1,1.794221931927729
17,7,1,1.9624649516927082
17,8,1,1.6465995547864343
17,9,1,3.3608669534449795
17,10,1,3.6143933804274693
17,11,1,3.802563617916129
17,12,1,3.8066227601732034
17,13,1,0.9660455064542873
17,14,1,0.9997455281135655
17,15,1,0.881752604217523
17,16,1,0.7011157748340491
17,18,1,0.09744940783178198
17,19,1,4.1753544560673195
17,20,1,3.803553021939043
17,22,1,2.4302114686766005
17,23,1,2.3856008953981136
17,25,1,0.6395448568978588
17,26,1,0.6765720326344962
17,27,1,0.18925250879242422
17,28,1,0.3317224032833335
17,29,1,1.980163354676007
17,30,1,2.4738736709281004
17,31,1,2.5519214642559773
17,32,1,6.019678955514593
17,33,1,6.035543460307152
17,34,1,3.887014701013192
17,36,1,3.6292995163057076
17,37,1,3.8365771447567676
17,39,1,3.5407602197137003
17,44,1,4.485393613886081
17,46,1,0.7114796562566023
17,47,1,0.7262390374314939
17,48,1,0.8544369477549805
17,49,1,0.9137869064336935
17,51,1,1.6244742301191792
17,54,1,2.6397936101578456
17,55,1,2.997950070481421
17,57,1,1.9369724813987628
17,58,1,2.3783827778113116
17,59,1,2.452392138791589
17,60,1,2.5877171145136684
17,61,1,2.501244315770972
17,62,1,2.5249018166719623
17,63,1,2.76957511442135
17,64,1,0.7662348715711322
17,65,1,0.5509675028716297
17,66,1,0.6170713915109831
17,67,1,0.6208827289891686
17,68,1,0.6762638834642063
17,69,1,0.5049572253665655
17,70,1,0.9403202282124525
17,71,1,2.3353954329547695
17,72,1,2.344554211886328
17,73,1,2.1670988530790796
17,74,1,0.7181378921527726
17,75,1,0.7297283001106044
17,77,1,0.7060004569308803
17,78,1,5.032710727412212
17,79,1,5.1594808144509985
17,80,1,4.70912490834752
17,81,1,4.401347088158587
17,83,1,2.069833692028143
17,84,1,0.4944130249046193
17,85,1,3.877979110336269
17,86,1,4.423070801262361
17,87,1,4.601870518848453
17,88,1,4.283572153913138
17,89,1,4.447576872850715
17,90,1,4.296615647674556
17,94,1,2.9045251693684535
17,95,1,2.888017943247364
17,96,1,2.9706397700299494
17,97,1,5.176786324266616
17,98,1,5.169297906654427
17,99,1,2.912788066181523
17,100,1,3.2201695415511953
17,103,1,3.783294832486787
17,104,1,2.6749276145145573
17,105,1,3.6852691178637564
17,106,1,2.814569535159933
17,107,1,3.454071543969223
17,109,1,3.700798068562711
17,110,1,4.241234225398965
17,111,1,4.857660217575882
17,112,1,4.165359633563181
17,113,1,4.180693893259702
17,114,1,3.749134521187182
17,115,1,2.3563920675556442
17,116,1,1.1005974312451068
17,117,1,1.1486872693153716
17,118,1,2.235545103893522
17,119,1,2.3469090714205825
17,120,1,4.1164802301941865
17,122,1,5.674449495711639
17,123,1,5.721536420708842
17,124,1,6.151495565451408
17,125,1,4.523723907116315
17,126,1,4.576578363368568
17,127,1,4.934640825697845
17,128,1,5.127928553231226
17,130,1,4.912398650722389
17,131,1,4.3214568270222555
17,132,1,4.438164308261237
17,133,1,4.107259232267352
17,134,1,4.247683130529106
17,135,1,3.294061070287909
17,136,1,3.3046388350859006
17,137,1,3.363412040639109
17,138,1,3.370160614588678
17,139,1,1.1935310076091528
17,140,1,1.3824589421306692
17,141,1,0.16761958007630456
17,142,1,0.7087195252179687
17,143,1,0.8704028596904854
17,144,1,1.2738076156774119
17,145,1,2.6666900694872258
17,146,1,2.6183788496260227
17,147,1,2.1978905607267576
17,148,1,4.313894139389883
17,149,1,4.712670587676581
17,151,1,5.323301108074027
17,153,1,4.219724752738035
17,154,1,3.960665209251707
17,155,1,4.040234109723773
17,156,1,4.744271052995994
17,158,1,5.138325909722973
17,160,1,5.008268838689863
17,161,1,4.168864071606994
17,162,1,5.880958268773444
17,163,1,2.5208398178756513
17,164,1,3.0345991118364406
17,165,1,3.1120041838357873
17,166,1,3.8298285708071975
17,167,1,3.8929652293131687
17,168,1,2.8281141730239017
17,169,1,2.9003239142842943
17,170,1,4.048857287548222
17,171,1,3.501514732969505
17,172,1,4.264420665126254
17,174,1,2.685419326068007
17,175,1,3.2631079681732884
17,176,1,3.439470700722035
17,177,1,3.566719882951129
17,178,1,2.110046623149863
17,179,1,2.5538853349820427
17,180,1,2.559744811093812
17,181,1,2.6668757445376903
17,182,1,2.6978941899873776
17,183,1,2.9080997711572985
17,185,1,2.7310621812135945
17,186,1,2.63668212479295
17,187,1,2.8914657861075264
17,188,1,2.761718203247472
17,189,1,2.797073232327716
17,190,1,2.597890321942092
17,191,1,1.830855619384344
17,192,1,1.883894411684293
17,193,1,2.405304231859023
17,194,1,2.1061724418084435
17,195,1,1.9220488492176917
17,196,1,1.9724631960928083
17,197,1,1.3084285141735121
17,198,1,1.4012838927759206
17,199,1,1.2734983953049077
17,200,1,0.9892584584363778
17,201,1,1.8130468825729802
17,202,1,1.7667316695042687
17,203,1,2.10784708793667
17,204,1,2.1870178582524518
17,205,1,2.380901888351747
17,206,1,2.0905882349286045
17,207,1,2.4705829377260247
17,208,1,2.4922033690829783
17,209,1,1.6523558384182335
17,210,1,0.6740250708364921
17,212,1,2.7917436442445784
17,213,1,3.3783259427334
17,214,1,4.068264525863752
17,215,1,4.079699609500522
17,216,1,2.7176518006938073
17,217,1,2.738058202874648
17,220,1,2.4978518183585465
17,221,1,2.5631737293815213
17,222,1,3.4163897744128464
17,223,1,3.460461711511284
17,224,1,2.5972593838379177
17,225,1,2.745956444600625
17,226,1,2.569678069226249
17,227,1,0.41366758733393816
17,228,1,0.34773152037481203
17,229,1,1.9129293477006546
17,230,1,1.953861323308668
17,231,1,1.8488835063153664
17,232,1,1.8788021841584572
17,233,1,1.6501152404534958
17,234,1,1.714108860730841
17,235,1,1.5508576432841148
17,236,1,1.7561655986637825
17,237,1,1.7705063183066174
17,238,1,2.2184737112729436
17,239,1,2.2936506826667182
17,240,1,2.6854357511686238
17,241,1,3.3803139155092854
17,242,1,4.992825762701745
17,243,1,2.0311418680506113
17,244,1,2.084734114827906
17,245,1,1.7747389060555432
17,247,1,2.169819706703191
17,248,1,1.4832005114341456
17,249,1,1.4866390705417833
17,250,1,2.5758053458915717
17,251,1,2.584953412800988
17,252,1,1.56502964857821
17,253,1,2.651389374126749
17,254,1,1.017221835171117
17,255,1,1.0106182305878717
17,256,1,1.0763364864301068
17,257,1,1.123581503020759
17,258,1,1.2673746893136313
17,260,1,0.5916710446074611
17,264,1,2.3308106874779186
17,265,1,4.850195187878703
17,266,1,2.385539122737093
17,267,1,2.622738999705291
17,268,1,4.2340853788886825
17,269,1,4.278795931040496
17,270,1,3.4016375345860497
17,273,1,3.7878496735684895
17,276,1,5.704009915925308
17,277,1,5.999089228977035
17,278,1,3.3607369809096546
17,279,1,3.7573231777356826
17,280,1,3.709683244595389
17,281,1,3.3766936090926363
17,282,1,3.417534978846697
17,283,1,3.3183259428443606
17,284,1,5.752231898690943
17,285,1,5.6531671179201215
17,287,1,3.522915032271436
17,288,1,4.6363726031656265
17,289,1,4.665035296412547
17,290,1,4.6057603218888294
17,291,1,4.624496987618259
17,292,1,4.986661083225775
17,293,1,4.8562542646697215
17,294,1,3.9571623780112155
17,295,1,3.7209194416877183
17,296,1,3.103875901434305
17,297,1,3.08507630257479
17,298,1,3.404345980117847
17,299,1,3.3312739210750095
17,300,1,3.2285424151249216
17,301,1,3.209078670892592
17,302,1,3.2928145479779634
17,303,1,1.9231325487910744
17,304,1,2.020215605465594
17,305,1,3.018929565846868
17,306,1,2.882404843644865
17,307,1,3.530952441018411
17,308,1,2.808920371749554
17,309,1,2.8731389444918847
17,310,1,2.603769079693716
17,311,1,3.0009547926923004
17,312,1,3.05496480833314
17,313,1,2.3186632543686936
17,314,1,2.6917522735584587
17,315,1,5.184414712301463
17,316,1,5.3062306378775785
17,317,1,5.779227354958286
17,318,1,5.511530588996257
17,319,1,4.3914331116660055
17,320,1,4.46611733004124
17,321,1,5.478189301056273
17,322,1,5.496803700955196
17,323,1,5.5977407051515335
17,324,1,5.618666283338865
17,325,1,5.355715181230754
17,326,1,4.854239482082865
17,327,1,4.944353773241559
17,328,1,4.3651417923208085
17,329,1,4.405220198297792
17,330,1,4.745904041260333
17,331,1,4.820621585926677
17,332,1,4.840972285592378
17,333,1,4.631249935643537
17,334,1,4.630936251928475
17,335,1,4.708945184420469
17,336,1,5.291913663217159
17,337,1,5.340778337555707
17,338,1,4.760380982118076
17,339,1,4.6164230687291505
17,340,1,4.689653219365436
17,341,1,4.539380598679316
17,342,1,5.45501586453364
17,343,1,4.869036355335254
17,344,1,4.942279211620025
17,345,1,5.11752551341662
17,346,1,5.443173366988063
17,348,1,4.359658575986783
17,350,1,5.719326679318997
17,351,1,4.996667718709888
17,353,1,5.359086135576428
17,354,1,5.572709119610256
17,355,1,5.6036119644876585
17,356,1,3.6455282298511005
17,357,1,4.242926992697981
17,358,1,3.6749113065870826
17,361,1,4.018028087823046
17,362,1,4.755022114507751
17,364,1,2.557868064814502
17,365,1,1.3603764655519828
17,366,1,5.34953485030021
17,367,1,5.459943662519594
17,368,1,4.195719111117422
17,369,1,3.7435646564962735
17,370,1,4.439062064983603
17,371,1,4.08329108272424
17,372,1,5.348926615731854
17,373,1,4.624071452538662
17,374,1,4.5325720374057505
17,375,1,0.7576759658795355
17,376,1,2.369266846968322
17,377,1,2.4735590945445245
17,378,1,0.6111776369283592
17,379,1,4.251244610090826
17,380,1,2.6933697889019275
17,381,1,4.778740287111929
17,382,1,3.7198040523821647
17,383,1,2.566704054812177
17,384,1,2.482867841786074
17,385,1,3.4426609194496773
17,387,1,0.8859385054032798
17,388,1,0.8028271392087972
17,389,1,0.7465990208497183
17,390,1,4.401717009989898
17,391,1,4.695954834191124
17,392,1,3.8345868510427525
17,393,1,3.60931445366246
17,394,1,3.4386505168933494
17,395,1,2.391627121987896
17,396,1,3.667122238220105
17,397,1,3.9755770582084233
17,398,1,2.0599657772307727
17,399,1,1.9723449175149885
19,1,1,2.9042393964221938
19,3,1,5.2348333439854375
19,5,1,4.502408470834243
19,6,1,4.612643748294924
19,7,1,4.780886768059903
19,8,1,4.465021371153629
19,9,1,5.667079773255911
19,10,1,5.920606200238401
19,11,1,5.092171257963928
19,12,1,5.088112115706854
19,13,1,3.298124735398776
19,14,1,3.3318247570580546
19,15,1,4.247751925515754
19,16,1,4.06711509613228
19,20,1,0.37180143412827615
19,22,1,5.248633285043795
19,23,1,5.204022711765307
19,25,1,4.00554417819609
19,26,1,4.042571353932727
19,29,1,2.4568089435657434
19,30,1,5.292295487295294
19,31,1,5.370343280623171
19,32,1,3.323514281013305
19,33,1,3.339378785805864
19,34,1,3.492207205708255
19,36,1,3.7269204652698495
19,37,1,3.9341980937209096
19,39,1,0.634594236353619
19,44,1,4.773035927031904
19,46,1,4.077478977554834
19,47,1,4.092238358729725
19,48,1,4.220436269053212
19,49,1,4.279786227731925
19,51,1,4.442896046486374
19,54,1,3.116439199047583
19,55,1,3.4745956593711584
19,57,1,2.4136180702884995
19,58,1,2.855028366701049
19,59,1,2.9290377276813264
19,60,1,3.0643627034034058
19,61,1,2.9778899046607092
19,62,1,3.0015474055616997
19,63,1,3.057217427567172
19,64,1,4.1322341928693636
19,65,1,3.9169668241698608
19,66,1,3.9830707128092144
19,67,1,3.9868820502873996
19,68,1,4.042263204762437
19,69,1,3.8709565466647966
19,70,1,3.2630921381850113
19,71,1,3.981279305639638
19,72,1,3.9904380845711964
19,73,1,3.812982725763948
19,74,1,4.084137213451004
19,75,1,4.095727621408836
19,77,1,4.071999778229111
19,78,1,2.336546052910924
19,79,1,2.46331613994971
19,80,1,4.752163284087325
19,81,1,4.444385463898392
19,83,1,3.715717564713011
19,84,1,3.8604123462028506
19,85,1,3.501242796385178
19,86,1,1.726906126761074
19,87,1,1.905705844347165
19,88,1,1.58740747941185
19,89,1,4.28716511491771
19,90,1,4.339654023414361
19,94,1,3.1921674825142756
19,95,1,3.175660256393186
19,96,1,3.2582820831757715
19,97,1,3.4726661861384165
19,98,1,3.4801546037506053
19,99,1,5.731209882548716
19,100,1,6.038591357918388
19,103,1,6.068352122701735
19,104,1,5.49334943088175
19,105,1,5.970326408078704
19,106,1,5.632991351527125
19,107,1,5.739128834184171
19,109,1,0.9623133189174857
19,110,1,1.5450695508976766
19,111,1,2.1614955430745937
19,112,1,1.469194959061893
19,113,1,1.4845292187584145
19,114,1,0.42621993488013715
19,115,1,5.099014544042604
19,116,1,4.466596752543339
19,117,1,4.514686590613604
19,118,1,5.053966920260715
19,119,1,5.165330887787776
19,120,1,1.377995480548962
19,122,1,2.988555150972863
19,123,1,3.035642075970067
19,124,1,3.465601220712632
19,125,1,4.132045393479108
19,126,1,4.1848998497313605
19,127,1,2.2384761511965565
19,128,1,2.4317638787299374
19,130,1,2.2162339762211007
19,131,1,4.6090991401680785
19,132,1,4.72580662140706
19,133,1,4.394901545413175
19,134,1,4.535325443674929
19,135,1,5.6002738900988405
19,136,1,5.589696125300849
19,137,1,5.669624860450041
19,138,1,5.67637343439961
19,139,1,3.516302917581712
19,140,1,3.7052308521032282
19,142,1,4.0747188465162
19,143,1,4.236402180988717
19,144,1,4.639806936975644
19,145,1,5.485111885854419
19,146,1,5.436800665993216
19,147,1,5.016312377093952
19,148,1,3.9371578254387924
19,149,1,4.33593427372549
19,151,1,2.627136433572739
19,153,1,3.842988438786944
19,154,1,3.5839288953006165
19,155,1,3.6634977957726824
19,156,1,4.367534739044903
19,158,1,2.442161235221685
19,160,1,4.6315325247387715
19,161,1,3.7921277576559036
19,162,1,3.1847935942721564
19,163,1,5.26346229436261
19,164,1,5.777221588323401
19,165,1,5.854626660322747
19,166,1,4.11747088395302
19,167,1,4.180607542458992
19,168,1,5.570736649510861
19,169,1,5.642946390771254
19,170,1,4.336499600694045
19,171,1,6.244137209456466
19,172,1,3.8696131698213163
19,174,1,5.428041802554966
19,175,1,6.005730444660249
19,176,1,6.182093177208996
19,177,1,3.854362196096951
19,178,1,4.928468439517057
19,179,1,5.296507811469003
19,180,1,5.302367287580772
19,181,1,5.40949822102465
19,182,1,5.440516666474338
19,183,1,5.650722247644259
19,185,1,5.473684657700555
19,186,1,5.379304601279911
19,187,1,5.634088262594487
19,188,1,5.504340679734432
19,189,1,5.539695708814676
19,190,1,5.340512798429052
19,191,1,4.649277435751538
19,192,1,4.702316228051487
19,193,1,5.147926708345984
19,194,1,4.924594258175637
19,195,1,4.740470665584886
19,196,1,4.790885012460002
19,197,1,4.674427835471745
19,198,1,4.767283214074153
19,199,1,4.63949771660314
19,200,1,4.35525777973461
19,201,1,4.631468698940175
19,202,1,4.585153485871464
19,203,1,4.926268904303863
19,204,1,5.005439674619645
19,205,1,5.19932370471894
19,206,1,4.909010051295798
19,207,1,5.2890047540932175
19,208,1,5.310625185450172
19,209,1,4.4707776547854285
19,210,1,4.040024392134724
19,212,1,2.8428109483804955
19,213,1,2.256228649891674
19,214,1,1.5662900667613224
19,215,1,1.5548549831245522
19,216,1,3.0585564303349435
19,217,1,3.038150028154103
19,220,1,3.2783564126702043
19,221,1,3.2130345016472295
19,222,1,2.2181648182122276
19,223,1,2.17409288111379
19,224,1,3.178948847190833
19,225,1,2.888598148024449
19,226,1,4.215561941911117
19,229,1,4.731351164067848
19,230,1,4.772283139675862
19,231,1,4.66730532268256
19,232,1,4.697224000525651
19,233,1,4.46853705682069
19,234,1,4.532530677098035
19,235,1,4.369279459651309
19,236,1,4.574587415030976
19,237,1,4.588928134673811
19,238,1,2.6951193001626805
19,239,1,2.770296271556455
19,240,1,3.1620813400583607
19,241,1,3.856959504399022
19,242,1,2.25434101305652
19,243,1,2.507787456940348
19,244,1,2.561379703717643
19,245,1,4.106818135000032
19,247,1,2.646465295592928
19,248,1,3.815279740378635
19,249,1,3.8187182994862727
19,250,1,3.0524509347813087
19,251,1,3.061599001690725
19,252,1,3.897108877522699
19,253,1,3.128034963016486
19,254,1,3.339993745143676
19,255,1,3.342697459532361
19,256,1,3.408415715374596
19,257,1,3.446353412993318
19,258,1,3.5994539182581207
19,260,1,3.957670365905692
19,264,1,2.8074562763676556
19,265,1,2.111710438233478
19,266,1,2.86218471162683
19,267,1,3.099384588595028
19,268,1,1.4956006292434576
19,269,1,1.5403111813952715
19,270,1,3.878283123475786
19,273,1,1.0493649239232643
19,276,1,3.018115571186532
19,277,1,3.3131948842382593
19,278,1,5.533597979477095
19,279,1,5.1374116981443745
19,280,1,5.185051631284668
19,281,1,5.517641351294113
19,282,1,5.4767999815400525
19,283,1,5.624538762655292
19,284,1,3.056067224189656
19,285,1,2.9570024434188342
19,287,1,0.7844302826262111
19,288,1,1.9402079286643386
19,289,1,1.9688706219112597
19,290,1,1.909595647387542
19,291,1,1.9283323131169714
19,292,1,2.2904964087244872
19,293,1,2.1600895901684334
19,294,1,4.2448046911570385
19,295,1,4.008561754833541
19,296,1,3.391518214580127
19,297,1,3.372718615720612
19,298,1,3.691988293263669
19,299,1,3.6189162342208316
19,300,1,3.5161847282707437
19,301,1,3.496720984038414
19,302,1,3.5804568611237855
19,303,1,2.3997781376808116
19,304,1,2.4968611943553314
19,305,1,3.30657187899269
19,306,1,3.170047156790687
19,307,1,3.8185947541642333
19,308,1,3.096562684895376
19,309,1,3.160781257637707
19,310,1,3.0804146685834533
19,311,1,3.2885971058381225
19,312,1,3.342607121478962
19,313,1,2.795308843258431
19,314,1,2.979394586704281
19,315,1,3.46503779810357
19,316,1,3.586853723679686
19,317,1,3.0933330102195105
19,318,1,3.139614896997113
19,319,1,4.258595526996574
19,320,1,4.333279745371809
19,321,1,3.418189364377115
19,322,1,3.154341785038173
19,323,1,3.2552787892345103
19,324,1,3.246750591339721
19,325,1,3.2957152445515967
19,326,1,3.796334458017986
19,327,1,3.8864487491766804
19,328,1,4.408180168060613
19,329,1,4.244808440364787
19,330,1,3.905166460578042
